vul_id,cve_id,class,mut_id,did_mutant_compile,did_tests_fail,imitates_vuln,ochiai,failed_tests_intersection,failed_tests,failures
"""VUL4J-7""","""CVE-2018-11771""","""ZipArchiveInputStream.java""",1036,True,False,False,0,"""""","""""",""""""
"""VUL4J-7""","""CVE-2018-11771""","""ZipArchiveInputStream.java""",1037,False,False,False,0,"""""","""""",""""""
"""VUL4J-7""","""CVE-2018-11771""","""ZipArchiveInputStream.java""",1038,False,False,False,0,"""""","""""",""""""
"""VUL4J-7""","""CVE-2018-11771""","""ZipArchiveInputStream.java""",1039,False,False,False,0,"""""","""""",""""""
"""VUL4J-7""","""CVE-2018-11771""","""ZipArchiveInputStream.java""",104,False,False,False,0,"""""","""""",""""""
"""VUL4J-7""","""CVE-2018-11771""","""ZipArchiveInputStream.java""",1040,False,False,False,0,"""""","""""",""""""
"""VUL4J-7""","""CVE-2018-11771""","""ZipArchiveInputStream.java""",1041,True,True,False,0,"""""","""org.apache.commons.compress.archivers.zip.ZipArchiveInputStreamTest#readDeflate64CompressedStream,org.apache.commons.compress.archivers.zip.ZipArchiveInputStreamTest#singleByteReadConsistentlyReturnsMinusOneAtEofUsingDeflate64,org.apache.commons.compress.archivers.ZipTestCase#inputStreamStatisticsForDeflate64Entry""","""java.lang.NullPointerException,java.lang.NullPointerException,java.lang.NullPointerException"""
"""VUL4J-7""","""CVE-2018-11771""","""ZipArchiveInputStream.java""",1042,False,False,False,0,"""""","""""",""""""
"""VUL4J-7""","""CVE-2018-11771""","""ZipArchiveInputStream.java""",1043,False,False,False,0,"""""","""""",""""""
"""VUL4J-7""","""CVE-2018-11771""","""ZipArchiveInputStream.java""",1044,False,False,False,0,"""""","""""",""""""
"""VUL4J-7""","""CVE-2018-11771""","""ZipArchiveInputStream.java""",1045,False,False,False,0,"""""","""""",""""""
"""VUL4J-7""","""CVE-2018-11771""","""ZipArchiveInputStream.java""",1046,False,False,False,0,"""""","""""",""""""
"""VUL4J-7""","""CVE-2018-11771""","""ZipArchiveInputStream.java""",1047,False,False,False,0,"""""","""""",""""""
"""VUL4J-7""","""CVE-2018-11771""","""ZipArchiveInputStream.java""",1048,False,False,False,0,"""""","""""",""""""
"""VUL4J-7""","""CVE-2018-11771""","""ZipArchiveInputStream.java""",1049,False,False,False,0,"""""","""""",""""""
"""VUL4J-7""","""CVE-2018-11771""","""ZipArchiveInputStream.java""",105,False,False,False,0,"""""","""""",""""""
"""VUL4J-7""","""CVE-2018-11771""","""ZipArchiveInputStream.java""",1050,False,False,False,0,"""""","""""",""""""
"""VUL4J-7""","""CVE-2018-11771""","""ZipArchiveInputStream.java""",1051,False,False,False,0,"""""","""""",""""""
"""VUL4J-7""","""CVE-2018-11771""","""ZipArchiveInputStream.java""",1052,False,False,False,0,"""""","""""",""""""
"""VUL4J-7""","""CVE-2018-11771""","""ZipArchiveInputStream.java""",1053,True,True,False,0,"""""","""org.apache.commons.compress.archivers.ZipTestCase#inputStreamStatisticsForDeflate64Entry""","""java.io.EOFException"""
"""VUL4J-7""","""CVE-2018-11771""","""ZipArchiveInputStream.java""",1054,False,False,False,0,"""""","""""",""""""
"""VUL4J-7""","""CVE-2018-11771""","""ZipArchiveInputStream.java""",1055,False,False,False,0,"""""","""""",""""""
"""VUL4J-7""","""CVE-2018-11771""","""ZipArchiveInputStream.java""",1056,False,False,False,0,"""""","""""",""""""
"""VUL4J-7""","""CVE-2018-11771""","""ZipArchiveInputStream.java""",1057,False,False,False,0,"""""","""""",""""""
"""VUL4J-7""","""CVE-2018-11771""","""ZipArchiveInputStream.java""",1058,False,False,False,0,"""""","""""",""""""
"""VUL4J-7""","""CVE-2018-11771""","""ZipArchiveInputStream.java""",1059,False,False,False,0,"""""","""""",""""""
"""VUL4J-7""","""CVE-2018-11771""","""ZipArchiveInputStream.java""",106,False,False,False,0,"""""","""""",""""""
"""VUL4J-7""","""CVE-2018-11771""","""ZipArchiveInputStream.java""",1060,False,False,False,0,"""""","""""",""""""
"""VUL4J-7""","""CVE-2018-11771""","""ZipArchiveInputStream.java""",1061,False,False,False,0,"""""","""""",""""""
"""VUL4J-7""","""CVE-2018-11771""","""ZipArchiveInputStream.java""",1062,False,False,False,0,"""""","""""",""""""
"""VUL4J-7""","""CVE-2018-11771""","""ZipArchiveInputStream.java""",1063,False,False,False,0,"""""","""""",""""""
"""VUL4J-7""","""CVE-2018-11771""","""ZipArchiveInputStream.java""",1064,False,False,False,0,"""""","""""",""""""
"""VUL4J-7""","""CVE-2018-11771""","""ZipArchiveInputStream.java""",1065,False,False,False,0,"""""","""""",""""""
"""VUL4J-7""","""CVE-2018-11771""","""ZipArchiveInputStream.java""",1066,False,False,False,0,"""""","""""",""""""
"""VUL4J-7""","""CVE-2018-11771""","""ZipArchiveInputStream.java""",1067,False,False,False,0,"""""","""""",""""""
"""VUL4J-7""","""CVE-2018-11771""","""ZipArchiveInputStream.java""",1068,False,False,False,0,"""""","""""",""""""
"""VUL4J-7""","""CVE-2018-11771""","""ZipArchiveInputStream.java""",1069,False,False,False,0,"""""","""""",""""""
"""VUL4J-7""","""CVE-2018-11771""","""ZipArchiveInputStream.java""",107,False,False,False,0,"""""","""""",""""""
"""VUL4J-7""","""CVE-2018-11771""","""ZipArchiveInputStream.java""",1070,False,False,False,0,"""""","""""",""""""
"""VUL4J-7""","""CVE-2018-11771""","""ZipArchiveInputStream.java""",1071,False,False,False,0,"""""","""""",""""""
"""VUL4J-7""","""CVE-2018-11771""","""ZipArchiveInputStream.java""",1072,False,False,False,0,"""""","""""",""""""
"""VUL4J-7""","""CVE-2018-11771""","""ZipArchiveInputStream.java""",1073,False,False,False,0,"""""","""""",""""""
"""VUL4J-7""","""CVE-2018-11771""","""ZipArchiveInputStream.java""",1074,False,False,False,0,"""""","""""",""""""
"""VUL4J-7""","""CVE-2018-11771""","""ZipArchiveInputStream.java""",1075,False,False,False,0,"""""","""""",""""""
"""VUL4J-7""","""CVE-2018-11771""","""ZipArchiveInputStream.java""",1076,False,False,False,0,"""""","""""",""""""
"""VUL4J-7""","""CVE-2018-11771""","""ZipArchiveInputStream.java""",1077,False,False,False,0,"""""","""""",""""""
"""VUL4J-7""","""CVE-2018-11771""","""ZipArchiveInputStream.java""",1078,True,False,False,0,"""""","""""",""""""
"""VUL4J-7""","""CVE-2018-11771""","""ZipArchiveInputStream.java""",1079,False,False,False,0,"""""","""""",""""""
"""VUL4J-7""","""CVE-2018-11771""","""ZipArchiveInputStream.java""",108,False,False,False,0,"""""","""""",""""""
"""VUL4J-7""","""CVE-2018-11771""","""ZipArchiveInputStream.java""",1080,False,False,False,0,"""""","""""",""""""
"""VUL4J-7""","""CVE-2018-11771""","""ZipArchiveInputStream.java""",1081,False,False,False,0,"""""","""""",""""""
"""VUL4J-7""","""CVE-2018-11771""","""ZipArchiveInputStream.java""",1082,False,False,False,0,"""""","""""",""""""
"""VUL4J-7""","""CVE-2018-11771""","""ZipArchiveInputStream.java""",1083,False,False,False,0,"""""","""""",""""""
"""VUL4J-7""","""CVE-2018-11771""","""ZipArchiveInputStream.java""",1084,False,False,False,0,"""""","""""",""""""
"""VUL4J-7""","""CVE-2018-11771""","""ZipArchiveInputStream.java""",1085,False,False,False,0,"""""","""""",""""""
"""VUL4J-7""","""CVE-2018-11771""","""ZipArchiveInputStream.java""",1086,False,False,False,0,"""""","""""",""""""
"""VUL4J-7""","""CVE-2018-11771""","""ZipArchiveInputStream.java""",1087,False,False,False,0,"""""","""""",""""""
"""VUL4J-7""","""CVE-2018-11771""","""ZipArchiveInputStream.java""",1088,False,False,False,0,"""""","""""",""""""
"""VUL4J-7""","""CVE-2018-11771""","""ZipArchiveInputStream.java""",1089,False,False,False,0,"""""","""""",""""""
"""VUL4J-7""","""CVE-2018-11771""","""ZipArchiveInputStream.java""",109,True,True,False,0,"""""","""org.apache.commons.compress.ArchiveReadTest#testArchive[file=FreeBSD.zip],org.apache.commons.compress.ArchiveReadTest#testArchive[file=SunOS.zip],org.apache.commons.compress.archivers.examples.ParameterizedArchiverTest#fileVersion[format=zip],org.apache.commons.compress.archivers.examples.ParameterizedArchiverTest#archiveStreamVersion[format=zip],org.apache.commons.compress.archivers.examples.ParameterizedArchiverTest#channelVersion[format=zip],org.apache.commons.compress.archivers.examples.ParameterizedArchiverTest#outputStreamVersion[format=zip],org.apache.commons.compress.archivers.examples.ParameterizedExpanderTest#inputStreamVersion[format=zip],org.apache.commons.compress.archivers.examples.ParameterizedExpanderTest#archiveInputStreamVersion[format=zip],org.apache.commons.compress.archivers.examples.ParameterizedExpanderTest#inputStreamVersionWithAutoDetection[format=zip],org.apache.commons.compress.archivers.JarTestCase#testJarUnarchive,org.apache.commons.compress.archivers.JarTestCase#testJarUnarchiveAll,org.apache.commons.compress.archivers.LongPathTest#testArchive[file=minotaur-0.jar],org.apache.commons.compress.archivers.LongPathTest#testArchive[file=minotaur-c.zip],org.apache.commons.compress.archivers.LongPathTest#testArchive[file=minotaur-M.jar],org.apache.commons.compress.archivers.LongPathTest#testArchive[file=minotaur-z.zip],org.apache.commons.compress.archivers.LongPathTest#testArchive[file=minotaur.jar],org.apache.commons.compress.archivers.LongPathTest#testArchive[file=minotaur.zip],org.apache.commons.compress.archivers.zip.Maven221MultiVolumeTest#testRead7ZipMultiVolumeArchiveForStream,org.apache.commons.compress.archivers.zip.UTF8ZipFilesTest#testZipFileReadsUnicodeFields,org.apache.commons.compress.archivers.zip.UTF8ZipFilesTest#testRead7ZipArchiveForStream,org.apache.commons.compress.archivers.zip.UTF8ZipFilesTest#testReadWinZipArchiveForStream,org.apache.commons.compress.archivers.zip.ZipArchiveInputStreamTest#testOffsets,org.apache.commons.compress.archivers.zip.ZipArchiveInputStreamTest#shouldConsumeArchiveCompletely,org.apache.commons.compress.archivers.zip.ZipArchiveInputStreamTest#nameSourceIsSetToEFS,org.apache.commons.compress.archivers.zip.ZipArchiveInputStreamTest#testUnshrinkEntry,org.apache.commons.compress.archivers.zip.ZipArchiveInputStreamTest#properUseOfInflater,org.apache.commons.compress.archivers.zip.ZipArchiveInputStreamTest#winzipBackSlashWorkaround,org.apache.commons.compress.archivers.zip.ZipArchiveInputStreamTest#testWithBytesAfterData,org.apache.commons.compress.archivers.zip.ZipArchiveInputStreamTest#shouldReadNestedZip,org.apache.commons.compress.archivers.ZipTestCase#testSkipsPK00Prefix,org.apache.commons.compress.archivers.ZipTestCase#inputStreamStatisticsForStoredEntry,org.apache.commons.compress.archivers.ZipTestCase#inputStreamStatisticsForImplodedEntry,org.apache.commons.compress.archivers.ZipTestCase#testZipArchiveCreationInMemory,org.apache.commons.compress.archivers.ZipTestCase#inputStreamStatisticsOfZipBombExcel,org.apache.commons.compress.archivers.ZipTestCase#inputStreamStatisticsForBzip2Entry,org.apache.commons.compress.archivers.ZipTestCase#testSkipEntryWithUnsupportedCompressionMethod,org.apache.commons.compress.archivers.ZipTestCase#inputStreamStatisticsForShrunkEntry,org.apache.commons.compress.archivers.ZipTestCase#testListAllFilesWithNestedArchive,org.apache.commons.compress.archivers.ZipTestCase#inputStreamStatisticsForDeflate64Entry,org.apache.commons.compress.archivers.ZipTestCase#testZipArchiveCreation,org.apache.commons.compress.changes.ChangeSetTestCase#testDeleteFromAndAddToZipUsingZipFilePerform,org.apache.commons.compress.changes.ChangeSetTestCase#testAddToEmptyArchive,org.apache.commons.compress.changes.ChangeSetTestCase#testDeleteAddToOneFileArchive,org.apache.commons.compress.changes.ChangeSetTestCase#testAddAllreadyExistingWithReplaceFalse,org.apache.commons.compress.changes.ChangeSetTestCase#testDeletePlusAddSame,org.apache.commons.compress.changes.ChangeSetTestCase#testAddAllreadyExistingWithReplaceTrue,org.apache.commons.compress.changes.ChangeSetTestCase#testDeleteFromJar,org.apache.commons.compress.changes.ChangeSetTestCase#testDeleteFromZip,org.apache.commons.compress.changes.ChangeSetTestCase#testDeleteFromAndAddToJar,org.apache.commons.compress.changes.ChangeSetTestCase#testDeleteFromAndAddToZip,org.apache.commons.compress.compressors.pack200.Pack200UtilsTest#testNormalizeInPlace,org.apache.commons.compress.compressors.pack200.Pack200UtilsTest#testNormalize,org.apache.commons.compress.compressors.Pack200TestCase#testJarArchiveCreationTempFile,org.apache.commons.compress.compressors.Pack200TestCase#testJarUnarchiveAllInMemory,org.apache.commons.compress.compressors.Pack200TestCase#testJarArchiveCreationInMemory,org.apache.commons.compress.compressors.Pack200TestCase#testJarUnarchiveAllFileArgInMemory,org.apache.commons.compress.compressors.Pack200TestCase#testJarUnarchiveAllFileTempFile,org.apache.commons.compress.compressors.Pack200TestCase#testJarUnarchiveAllTempFile""","""java.lang.AssertionError,java.lang.AssertionError,org.junit.ComparisonFailure,org.junit.ComparisonFailure,org.junit.ComparisonFailure,org.junit.ComparisonFailure,java.io.IOException,java.io.IOException,java.io.IOException,java.io.FileNotFoundException,java.io.FileNotFoundException,java.io.FileNotFoundException,java.io.FileNotFoundException,java.io.FileNotFoundException,java.io.FileNotFoundException,java.io.FileNotFoundException,java.io.FileNotFoundException,org.junit.ComparisonFailure,java.nio.charset.MalformedInputException,org.junit.ComparisonFailure,org.junit.ComparisonFailure,org.junit.ComparisonFailure,java.io.EOFException,org.junit.ComparisonFailure,java.io.IOException,java.io.EOFException,org.junit.ComparisonFailure,java.util.zip.ZipException,java.io.EOFException,java.io.FileNotFoundException,java.io.EOFException,java.io.EOFException,java.util.zip.ZipException,java.util.zip.ZipException,java.io.IOException,java.lang.AssertionError,java.io.IOException,java.util.zip.ZipException,java.lang.ArrayIndexOutOfBoundsException,java.io.FileNotFoundException,java.io.FileNotFoundException,java.io.FileNotFoundException,java.io.IOException,java.io.IOException,java.io.IOException,java.io.IOException,java.io.IOException,java.io.IOException,java.io.IOException,java.io.IOException,java.io.FileNotFoundException,java.io.FileNotFoundException,java.io.FileNotFoundException,java.io.FileNotFoundException,java.io.FileNotFoundException,java.io.FileNotFoundException,java.io.FileNotFoundException,java.io.FileNotFoundException"""
"""VUL4J-7""","""CVE-2018-11771""","""ZipArchiveInputStream.java""",1090,False,False,False,0,"""""","""""",""""""
"""VUL4J-7""","""CVE-2018-11771""","""ZipArchiveInputStream.java""",1091,False,False,False,0,"""""","""""",""""""
"""VUL4J-7""","""CVE-2018-11771""","""ZipArchiveInputStream.java""",1092,False,False,False,0,"""""","""""",""""""
"""VUL4J-7""","""CVE-2018-11771""","""ZipArchiveInputStream.java""",1093,False,False,False,0,"""""","""""",""""""
"""VUL4J-7""","""CVE-2018-11771""","""ZipArchiveInputStream.java""",1094,False,False,False,0,"""""","""""",""""""
"""VUL4J-7""","""CVE-2018-11771""","""ZipArchiveInputStream.java""",1095,False,False,False,0,"""""","""""",""""""
"""VUL4J-7""","""CVE-2018-11771""","""ZipArchiveInputStream.java""",1096,False,False,False,0,"""""","""""",""""""
"""VUL4J-7""","""CVE-2018-11771""","""ZipArchiveInputStream.java""",1097,False,False,False,0,"""""","""""",""""""
"""VUL4J-7""","""CVE-2018-11771""","""ZipArchiveInputStream.java""",1098,False,False,False,0,"""""","""""",""""""
"""VUL4J-7""","""CVE-2018-11771""","""ZipArchiveInputStream.java""",1099,False,False,False,0,"""""","""""",""""""
"""VUL4J-7""","""CVE-2018-11771""","""ZipArchiveInputStream.java""",11,False,False,False,0,"""""","""""",""""""
"""VUL4J-7""","""CVE-2018-11771""","""ZipArchiveInputStream.java""",110,False,False,False,0,"""""","""""",""""""
"""VUL4J-7""","""CVE-2018-11771""","""ZipArchiveInputStream.java""",1100,False,False,False,0,"""""","""""",""""""
"""VUL4J-7""","""CVE-2018-11771""","""ZipArchiveInputStream.java""",1101,False,False,False,0,"""""","""""",""""""
"""VUL4J-7""","""CVE-2018-11771""","""ZipArchiveInputStream.java""",1102,False,False,False,0,"""""","""""",""""""
"""VUL4J-7""","""CVE-2018-11771""","""ZipArchiveInputStream.java""",1103,False,False,False,0,"""""","""""",""""""
"""VUL4J-7""","""CVE-2018-11771""","""ZipArchiveInputStream.java""",1104,False,False,False,0,"""""","""""",""""""
"""VUL4J-7""","""CVE-2018-11771""","""ZipArchiveInputStream.java""",1105,False,False,False,0,"""""","""""",""""""
"""VUL4J-7""","""CVE-2018-11771""","""ZipArchiveInputStream.java""",1106,True,True,False,0,"""""","""org.apache.commons.compress.ArchiveReadTest#testArchive[file=FreeBSD.zip],org.apache.commons.compress.ArchiveReadTest#testArchive[file=SunOS.zip],org.apache.commons.compress.archivers.examples.ParameterizedExpanderTest#inputStreamVersion[format=zip],org.apache.commons.compress.archivers.examples.ParameterizedExpanderTest#archiveInputStreamVersion[format=zip],org.apache.commons.compress.archivers.examples.ParameterizedExpanderTest#inputStreamVersionWithAutoDetection[format=zip],org.apache.commons.compress.archivers.JarTestCase#testJarUnarchiveAll,org.apache.commons.compress.archivers.LongPathTest#testArchive[file=minotaur-0.jar],org.apache.commons.compress.archivers.LongPathTest#testArchive[file=minotaur-c.zip],org.apache.commons.compress.archivers.LongPathTest#testArchive[file=minotaur-M.jar],org.apache.commons.compress.archivers.LongPathTest#testArchive[file=minotaur-z.zip],org.apache.commons.compress.archivers.LongPathTest#testArchive[file=minotaur.jar],org.apache.commons.compress.archivers.LongPathTest#testArchive[file=minotaur.zip],org.apache.commons.compress.archivers.zip.ZipArchiveInputStreamTest#testOffsets,org.apache.commons.compress.archivers.zip.ZipArchiveInputStreamTest#shouldConsumeArchiveCompletely,org.apache.commons.compress.archivers.zip.ZipArchiveInputStreamTest#properUseOfInflater,org.apache.commons.compress.archivers.zip.ZipArchiveInputStreamTest#testWithBytesAfterData,org.apache.commons.compress.archivers.zip.ZipArchiveInputStreamTest#shouldReadNestedZip,org.apache.commons.compress.archivers.ZipTestCase#testSkipsPK00Prefix,org.apache.commons.compress.archivers.ZipTestCase#inputStreamStatisticsForStoredEntry,org.apache.commons.compress.archivers.ZipTestCase#inputStreamStatisticsForImplodedEntry,org.apache.commons.compress.archivers.ZipTestCase#testZipArchiveCreationInMemory,org.apache.commons.compress.archivers.ZipTestCase#inputStreamStatisticsOfZipBombExcel,org.apache.commons.compress.archivers.ZipTestCase#inputStreamStatisticsForBzip2Entry,org.apache.commons.compress.archivers.ZipTestCase#testSkipEntryWithUnsupportedCompressionMethod,org.apache.commons.compress.archivers.ZipTestCase#inputStreamStatisticsForShrunkEntry,org.apache.commons.compress.archivers.ZipTestCase#testListAllFilesWithNestedArchive,org.apache.commons.compress.archivers.ZipTestCase#inputStreamStatisticsForDeflate64Entry,org.apache.commons.compress.archivers.ZipTestCase#testZipArchiveCreation,org.apache.commons.compress.changes.ChangeSetTestCase#testDeleteFromAndAddToZipUsingZipFilePerform,org.apache.commons.compress.changes.ChangeSetTestCase#testAddToEmptyArchive,org.apache.commons.compress.changes.ChangeSetTestCase#testDeleteAddToOneFileArchive,org.apache.commons.compress.changes.ChangeSetTestCase#testAddAllreadyExistingWithReplaceFalse,org.apache.commons.compress.changes.ChangeSetTestCase#testDeletePlusAddSame,org.apache.commons.compress.changes.ChangeSetTestCase#testAddAllreadyExistingWithReplaceTrue,org.apache.commons.compress.changes.ChangeSetTestCase#testDeleteFromJar,org.apache.commons.compress.changes.ChangeSetTestCase#testDeleteFromZip,org.apache.commons.compress.changes.ChangeSetTestCase#testDeleteFromAndAddToJar,org.apache.commons.compress.changes.ChangeSetTestCase#testDeleteFromAndAddToZip,org.apache.commons.compress.compressors.pack200.Pack200UtilsTest#testNormalizeInPlace,org.apache.commons.compress.compressors.pack200.Pack200UtilsTest#testNormalize,org.apache.commons.compress.compressors.Pack200TestCase#testJarArchiveCreationTempFile,org.apache.commons.compress.compressors.Pack200TestCase#testJarUnarchiveAllInMemory,org.apache.commons.compress.compressors.Pack200TestCase#testJarArchiveCreationInMemory,org.apache.commons.compress.compressors.Pack200TestCase#testJarUnarchiveAllFileArgInMemory,org.apache.commons.compress.compressors.Pack200TestCase#testJarUnarchiveAllFileTempFile,org.apache.commons.compress.compressors.Pack200TestCase#testJarUnarchiveAllTempFile""","""java.lang.IllegalArgumentException,java.lang.IllegalArgumentException,java.lang.IllegalArgumentException,java.lang.IllegalArgumentException,java.lang.IllegalArgumentException,java.lang.IllegalArgumentException,java.lang.IllegalArgumentException,java.lang.IllegalArgumentException,java.lang.IllegalArgumentException,java.lang.IllegalArgumentException,java.lang.IllegalArgumentException,java.lang.IllegalArgumentException,java.lang.IllegalArgumentException,java.lang.IllegalArgumentException,java.lang.IllegalArgumentException,java.lang.IllegalArgumentException,java.lang.IllegalArgumentException,java.lang.IllegalArgumentException,java.lang.IllegalArgumentException,java.lang.IllegalArgumentException,java.lang.IllegalArgumentException,java.lang.IllegalArgumentException,java.lang.IllegalArgumentException,java.lang.IllegalArgumentException,java.lang.IllegalArgumentException,java.lang.IllegalArgumentException,java.lang.IllegalArgumentException,java.lang.IllegalArgumentException,java.lang.IllegalArgumentException,java.lang.IllegalArgumentException,java.lang.IllegalArgumentException,java.lang.IllegalArgumentException,java.lang.IllegalArgumentException,java.lang.IllegalArgumentException,java.lang.IllegalArgumentException,java.lang.IllegalArgumentException,java.lang.IllegalArgumentException,java.lang.IllegalArgumentException,java.lang.IllegalArgumentException,java.lang.IllegalArgumentException,java.lang.IllegalArgumentException,java.lang.IllegalArgumentException,java.lang.IllegalArgumentException,java.lang.IllegalArgumentException,java.lang.IllegalArgumentException,java.lang.IllegalArgumentException"""
"""VUL4J-7""","""CVE-2018-11771""","""ZipArchiveInputStream.java""",1107,False,False,False,0,"""""","""""",""""""
"""VUL4J-7""","""CVE-2018-11771""","""ZipArchiveInputStream.java""",1108,False,False,False,0,"""""","""""",""""""
