vul_id,cve_id,class,mut_id,did_mutant_compile,did_tests_fail,imitates_vuln,ochiai,failed_tests_intersection,failed_tests,failures
"""VUL4J-42""","""CVE-2017-1000487""","""Commandline.java""",1032,True,True,False,0.2887,"""org.codehaus.plexus.util.cli.shell.BourneShellTest#testBourneShellQuotingCharacters,org.codehaus.plexus.util.cli.CommandlineTest#testGetShellCommandLineNonWindows,org.codehaus.plexus.util.cli.shell.BourneShellTest#testArgumentsWithsemicolon""","""org.codehaus.plexus.util.cli.CommandlineTest#testCommandlineWithoutCommandInConstructor,org.codehaus.plexus.util.cli.CommandlineTest#testCreateCommandInReverseOrder,org.codehaus.plexus.util.cli.CommandlineTest#testSetFile,org.codehaus.plexus.util.cli.CommandlineTest#testGetShellCommandLineWindowsWithSeveralQuotes,org.codehaus.plexus.util.cli.CommandlineTest#testGetShellCommandLineWindows,org.codehaus.plexus.util.cli.CommandlineTest#testSetLine,org.codehaus.plexus.util.cli.CommandlineTest#testGetShellCommandLineNonWindows,org.codehaus.plexus.util.cli.shell.BourneShellTest#testArgumentsWithsemicolon,org.codehaus.plexus.util.cli.shell.BourneShellTest#testBourneShellQuotingCharacters""","""junit.framework.AssertionFailedError,junit.framework.AssertionFailedError,junit.framework.AssertionFailedError,java.lang.ArrayIndexOutOfBoundsException,java.lang.ArrayIndexOutOfBoundsException,junit.framework.AssertionFailedError,java.lang.ArrayIndexOutOfBoundsException,java.lang.ArrayIndexOutOfBoundsException,java.lang.ArrayIndexOutOfBoundsException"""
"""VUL4J-42""","""CVE-2017-1000487""","""Commandline.java""",1033,False,False,False,0,"""""","""""",""""""
"""VUL4J-42""","""CVE-2017-1000487""","""Commandline.java""",1034,False,False,False,0,"""""","""""",""""""
"""VUL4J-42""","""CVE-2017-1000487""","""Commandline.java""",1035,False,False,False,0,"""""","""""",""""""
"""VUL4J-42""","""CVE-2017-1000487""","""Commandline.java""",1036,False,False,False,0,"""""","""""",""""""
"""VUL4J-42""","""CVE-2017-1000487""","""Commandline.java""",1037,False,False,False,0,"""""","""""",""""""
"""VUL4J-42""","""CVE-2017-1000487""","""Commandline.java""",1038,False,False,False,0,"""""","""""",""""""
"""VUL4J-42""","""CVE-2017-1000487""","""Commandline.java""",1039,False,False,False,0,"""""","""""",""""""
"""VUL4J-42""","""CVE-2017-1000487""","""Commandline.java""",104,False,False,False,0,"""""","""""",""""""
"""VUL4J-42""","""CVE-2017-1000487""","""Commandline.java""",1040,False,False,False,0,"""""","""""",""""""
